year,county,state,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,party_in_control
2005,JEFFERSON,MO,19,,,
2005,JEFFERSON,TX,43,,,N
2005,JEFFERSON PARISH,LA,2,,,
2005,JOHNSON,IA,7,,,D
2005,JOHNSON,IN,7,,,
2005,JOHNSON,KS,46,,,R
2005,JOHNSON,TX,9,,,
2005,JOHNSTON,NC,2,,,
2005,KALAMAZOO,MI,7,,,R
2005,KANAWHA,WV,28,,,
2005,KANE,IL,5,,,R
2005,KAUAI,HI,3,,,
2005,KAUFMAN,TX,18,,,
2005,KENNEBEC,ME,5,,,
2005,KENOSHA,WI,5,,,
2005,KENT,DE,10,,,D
2005,KENT,MI,61,,,R
2005,KENTON,KY,5,,,
2005,KERN,CA,4,,,R
2005,KING,WA,323,,,D
2005,KITSAP,WA,4,,,N
2005,KNOX,TN,20,,,N
2005,KOOTENAI,ID,2,,,
2005,LACKAWANNA,PA,3,,,D
2005,LAKE,FL,38,,,R
2005,LAKE,IL,9,,,R
2005,LAKE,IN,46,,,
2005,LAKE,OH,23,,,
2005,LANCASTER,NE,17,,,
2005,LANCASTER,PA,15,,,
2005,LANE,OR,16,,,N
2005,LARIMER,CO,16,,,N
2005,LEBANON,PA,6,,,
2005,LEE,AL,9,,,
2005,LEE,FL,104,,,R
2005,LEHIGH,PA,6,,,N
2005,LEON,FL,20,,,
2005,LEWIS,WA,4,,,
2005,LEXINGTON,SC,8,,,R
2005,LICKING,OH,12,,,N
2005,LIMESTONE,AL,1,,,
2005,LINN,IA,21,,,
2005,LINN,OR,53,,,R
2005,LIVINGSTON,MI,18,,,
2005,LORAIN,OH,56,,,D
2005,LOS ANGELES,CA,111,,,R
2005,LOUDOUN,VA,2,,,
2005,LOWNDES,GA,25,,,
2005,LUBBOCK,TX,11,,,N
2005,LUCAS,OH,118,,,D
2005,LUZERNE,PA,19,,,
2005,LYCOMING,PA,3,,,
2005,MACOMB,MI,150,,,D
2005,MACON,IL,2,,,
2005,MADISON,AL,29,,,
2005,MADISON,IL,6,,,
2005,MADISON,IN,2,,,
2005,MAHONING,OH,22,,,D
2005,MANATEE,FL,42,,,
2005,MARICOPA,AZ,127,,,R
2005,MARION,FL,14,,,
2005,MARION,OR,38,,,R
2005,MARTIN,FL,16,,,R
2005,MAUI,HI,1,,,D
2005,MCHENRY,IL,2,,,R
2005,MCKINLEY,NM,5,,,D
2005,MCLEAN,IL,2,,,R
2005,MCLENNAN,TX,16,,,
2005,MECKLENBURG,NC,39,,,D
2005,MEDINA,OH,17,,,
2005,MERCED,CA,6,,,R
2005,MERCER,NJ,7,,,
2005,MERCER,PA,5,,,
2005,MERRIMACK,NH,12,,,
2005,MESA,CO,19,,,R
2005,MIAMI,OH,18,,,
2005,MIAMI DADE,FL,3,,,
2005,MIAMI-DADE,FL,78,,,R
2005,MIDDLESEX,NJ,39,,,D
2005,MIDLAND,TX,19,,,D
2005,MILWAUKEE,WI,43,,,R
2005,MISSOULA,MT,2,,,
2005,MOBILE,AL,27,,,R
2005,MOHAVE,AZ,5,,,
2005,MONMOUTH,NJ,9,,,R
2005,MONONGALIA,WV,15,,,
2005,MONROE,IN,6,,,
2005,MONROE,MI,3,,,
2005,MONROE,NY,43,,,R
2005,MONROE,PA,2,,,
2005,MONTGOMERY,AL,14,,,
2005,MONTGOMERY,MD,4,,,
2005,MONTGOMERY,OH,39,,,N
2005,MONTGOMERY,PA,75,,,
2005,MONTGOMERY,TN,5,,,
2005,MONTGOMERY,TX,6,,,
2005,MORGAN,AL,5,,,R
2005,MORRIS,NJ,22,,,R
2005,MULTNOMAH,OR,109,,,D
2005,MUSKEGON,MI,15,,,D
2005,NASSAU,NY,23,,,D
2005,NEW CASTLE,DE,59,,,D
2005,NEW HANOVER,NC,16,,,R
2005,NEWTON,GA,3,,,
2005,NIAGARA,NY,15,,,
2005,NORFOLK,MA,26,,,
2005,NORTHAMPTON,PA,6,,,D
2005,NORTHUMBERLAND,PA,8,,,
2005,NUECES,TX,25,,,N
2005,OAKLAND,MI,129,,,R
2005,OCEAN,NJ,2,,,R
2005,OKALOOSA,FL,8,,,
2005,OKLAHOMA,OK,21,,,
2005,OLMSTED,MN,8,,,
2005,ONEIDA,NY,7,,,
2005,ONONDAGA,NY,14,,,N
2005,ONSLOW,NC,1,,,
2005,ORANGE,CA,65,,,R
2005,ORANGE,FL,72,,,R
2005,ORANGE,NC,1,,,D
2005,ORANGE,NY,6,,,R
2005,OSCEOLA,FL,10,,,R
2005,OSWEGO,NY,6,,,
2005,OTTAWA,MI,18,,,R
2005,OUTAGAMIE,WI,5,,,
2005,PALM BEACH,FL,62,,,N
2005,PARKER,TX,2,,,
2005,PASCO,FL,14,,,R
2005,PASSAIC,NJ,60,,,D
2005,PAULDING,GA,14,,,
2005,PENOBSCOT,ME,16,,,
2005,PEORIA,IL,10,,,D
2005,PIERCE,WA,61,,,D
2005,PIMA,AZ,23,,,D
2005,PINAL,AZ,6,,,
2005,PINELLAS,FL,97,,,R
2005,PITT,NC,1,,,D
2005,PLACER,CA,1,,,R
2005,PLYMOUTH,MA,37,,,
2005,POLK,FL,122,,,
2005,POLK,IA,31,,,R
2005,PORTAGE,OH,63,,,D
2005,PORTER,IN,8,,,
2005,PRINCE GEORGES,MD,2,,,
2005,PRINCE WILLIAM,VA,9,,,
2005,PUEBLO,CO,9,,,D
2005,PULASKI,AR,9,,,R
2005,RACINE,WI,12,,,
2005,RAMSEY,MN,16,,,
2005,RANDALL,TX,2,,,R
2005,RENSSELAER,NY,22,,,R
2005,RICHLAND,OH,9,,,
2005,RICHLAND,SC,28,,,D
2005,RIVERSIDE,CA,14,,,N
2005,ROBESON,NC,5,,,
2005,ROCK,WI,4,,,
2005,ROCK ISLAND,IL,5,,,D
2005,ROCKINGHAM,NH,20,,,
2005,ROCKLAND,NY,3,,,R
2005,ROWAN,NC,5,,,R
2005,RUTHERFORD,TN,11,,,
2005,SACRAMENTO,CA,11,,,R
2005,SAGINAW,MI,19,,,D
2005,SALEM,NJ,25,,,D
2005,SALINE,AR,5,,,
2005,SALT LAKE,UT,13,,,R
2005,SAN BENITO,CA,1,,,R
2005,SAN BERNARDINO,CA,28,,,R
2005,SAN DIEGO,CA,45,,,R
2005,SAN FRANCISCO,CA,3,,,D
2005,SAN JOAQUIN,CA,2,,,R
2005,SAN JUAN,NM,2,,,R
2005,SAN LUIS OBISPO,CA,11,,,R
2005,SAN MATEO,CA,22,,,D
2005,SANGAMON,IL,17,,,R
2005,SANTA BARBARA,CA,9,,,N
2005,SANTA CLARA,CA,54,,,D
2005,SANTA CRUZ,CA,6,,,N
2005,SANTA FE,NM,3,,,D
2005,SANTA ROSA,FL,3,,,
2005,SARASOTA,FL,41,,,R
2005,SARATOGA,NY,9,,,
2005,SARPY,NE,13,,,
2005,SCHENECTADY,NY,31,,,
2005,SCHUYLKILL,PA,6,,,
2005,SCOTT,IA,3,,,D
2005,SCOTT,MN,5,,,
2005,SEDGWICK,KS,101,,,D
2005,SEMINOLE,FL,51,,,R
2005,SHAWNEE,KS,37,,,D
2005,SHELBY,AL,3,,,
2005,SHELBY,TN,117,,,
2005,SHERBURNE,MN,11,,,
2005,SKAGIT,WA,6,,,N
2005,SMITH,TX,12,,,
2005,SNOHOMISH,WA,62,,,D
2005,SOLANO,CA,8,,,D
2005,SOMERSET,NJ,14,,,R
2005,SONOMA,CA,5,,,D
2005,SPARTANBURG,SC,34,,,R
2005,SPOKANE,WA,43,,,R
2005,SPOTSYLVANIA,VA,10,,,
2005,ST. CHARLES,MO,11,,,
2005,ST. CLAIR,IL,8,,,D
2005,ST. CLAIR,MI,1,,,
2005,ST. JOSEPH,IN,8,,,
2005,ST. LOUIS,MN,5,,,
2005,ST. LOUIS,MO,5,,,D
2005,ST. LOUIS CITY,MO,15,,,
2005,ST. LUCIE,FL,9,,,D
2005,STAFFORD,VA,5,,,
2005,STANISLAUS,CA,8,,,R
2005,STARK,OH,58,,,N
2005,STEARNS,MN,4,,,
2005,STRAFFORD,NH,4,,,
2005,SUFFOLK,NY,49,,,N
2005,SULLIVAN,TN,36,,,
2005,SUMMIT,OH,47,,,D
2005,SUMNER,TN,10,,,
2005,SUMTER,FL,9,,,
2005,SUMTER,SC,6,,,D
2005,SUSSEX,DE,4,,,D
2005,SUTTER,CA,1,,,R
2005,TARRANT,TX,30,,,N
2005,TAYLOR,TX,2,,,
2005,TERREBONNE,LA,1,,,
2005,THURSTON,WA,5,,,D
2005,TIPPECANOE,IN,7,,,R
2005,TOM GREEN,TX,40,,,
2005,TOMPKINS,NY,1,,,
2005,TRAVIS,TX,11,,,N
2005,TRUMBULL,OH,11,,,D
2005,TULSA,OK,16,,,
2005,TUSCALOOSA,AL,4,,,
2005,ULSTER,NY,9,,,D
2005,UNION,NC,11,,,
2005,UNION,NJ,19,,,D
2005,UTAH,UT,10,,,
2005,VALENCIA,NM,1,,,
2005,VANDERBURGH,IN,12,,,D
2005,VENTURA,CA,14,,,D
2005,VIGO,IN,6,,,
2005,VOLUSIA,FL,20,,,R
2005,WAKE,NC,33,,,D
2005,WALLA WALLA,WA,12,,,
2005,WARREN,NJ,3,,,R
2005,WARREN,OH,11,,,R
2005,WASHINGTON,AR,2,,,
2005,WASHINGTON,MN,18,,,
2005,WASHINGTON,OR,54,,,N
2005,WASHINGTON,PA,8,,,
2005,WASHOE,NV,145,,,R
2005,WASHTENAW,MI,9,,,D
2005,WAUKESHA,WI,8,,,
2005,WAYNE,MI,652,,,D
2005,WAYNE,NC,3,,,D
2005,WAYNE,OH,20,,,
2005,WEBB,TX,21,,,D
2005,WELD,CO,4,,,R
2005,WESTCHESTER,NY,23,,,D
2005,WESTMORELAND,PA,51,,,D
2005,WHATCOM,WA,2,,,
2005,WICHITA,TX,8,,,
2005,WICOMICO,MD,4,,,
2005,WILL,IL,7,,,R
2005,WILLIAMSON,TX,4,,,R
2005,WILSON,TN,9,,,
2005,WINNEBAGO,IL,9,,,R
2005,WINNEBAGO,WI,18,,,
2005,WOOD,OH,21,,,N
2005,WOODBURY,IA,2,,,
2005,WRIGHT,MN,14,,,
2005,WYANDOTTE,KS,49,,,D
2005,YAKIMA,WA,17,,,R
2005,YAMHILL,OR,5,,,
2005,YAVAPAI,AZ,7,,,
2005,YELLOWSTONE,MT,10,,,
2005,YOLO,CA,9,,,D
2005,YORK,ME,8,,,
2005,YORK,PA,3,,,
2005,YORK,SC,2,,,R
2005,YUBA,CA,1,,,
2005,YUMA,AZ,4,,,
2006,ADA,ID,15,,,R
2006,ADAMS,CO,15,,,D
2006,AIKEN,SC,4,,,R
2006,ALACHUA,FL,19,,,
2006,ALAMANCE,NC,6,,,N
2006,ALAMEDA,CA,15,,,D
2006,ALBANY,NY,90,,,D
2006,ALBEMARLE,VA,14,,,D
2006,ALLEGAN,MI,10,,,R
2006,ALLEGHENY,PA,15,,,D
2006,ALLEN,IN,17,,,R
2006,ALLEN,OH,20,,,R
2006,ANCHORAGE,AK,11,,,
2006,ANDERSON,SC,11,,,R
2006,ANDROSCOGGIN,ME,8,,,
2006,ANNE ARUNDEL,MD,6,,,R
2006,ANOKA,MN,5,,,R
2006,APACHE,AZ,1,,,
2006,ARAPAHOE,CO,6,,,N
2006,ASCENSION,LA,2,,,
2006,ASCENSION PARISH,LA,4,,,
2006,ATLANTIC,NJ,15,,,R
2006,BALDWIN,AL,7,,,R
2006,BALTIMORE,MD,13,,,D
2006,BALTIMORE CITY,MD,6,,,
2006,BARNSTABLE,MA,2,,,R
2006,BARTHOLOMEW,IN,1,,,R
2006,BARTOW,GA,13,,,
2006,BAY,FL,6,,,R
2006,BAY,MI,7,,,D
2006,BEAVER,PA,8,,,
2006,BELL,TX,1,,,R
2006,BENTON,AR,8,,,R
2006,BENTON,WA,14,,,R
2006,BERGEN,NJ,62,,,D
2006,BERKELEY,SC,8,,,R
2006,BERKELEY,WV,6,,,
2006,BERKS,PA,14,,,
2006,BERNALILLO,NM,52,,,N
2006,BERRIEN,MI,7,,,R
2006,BEXAR,TX,26,,,D
2006,BIBB,GA,14,,,
2006,BLACK HAWK,IA,11,,,D
2006,BLAIR,PA,9,,,
2006,BLOUNT,TN,5,,,R
2006,BOONE,KY,27,,,
2006,BOONE,MO,10,,,D
2006,BOULDER,CO,10,,,D
2006,BRADFORD,PA,19,,,
2006,BRADLEY,TN,25,,,
2006,BRAZORIA,TX,41,,,R
2006,BRAZOS,TX,4,,,R
2006,BREVARD,FL,36,,,R
2006,BRISTOL,MA,44,,,D
2006,BROOME,NY,12,,,D
2006,BROWARD,FL,141,,,D
2006,BROWN,WI,1,,,
2006,BRUNSWICK,NC,2,,,
2006,BUCKS,PA,32,,,
2006,BUNCOMBE,NC,9,,,D
2006,BURLINGTON,NJ,13,,,R
2006,BUTLER,OH,17,,,R
2006,BUTLER,PA,17,,,
2006,BUTTE,CA,3,,,D
2006,CABARRUS,NC,21,,,R
2006,CADDO,LA,2,,,
2006,CALHOUN,AL,44,,,
2006,CALHOUN,MI,3,,,D
2006,CAMDEN,NJ,18,,,D
2006,CAMERON,TX,42,,,
2006,CAMPBELL,KY,11,,,R
2006,CANADIAN,OK,4,,,
2006,CANYON,ID,1,,,
2006,CAPE MAY,NJ,3,,,R
2006,CARROLL,GA,8,,,R
2006,CARVER,MN,3,,,
2006,CASS,ND,8,,,
2006,CATAWBA,NC,4,,,R
2006,CENTRE,PA,17,,,
2006,CHAMPAIGN,IL,27,,,D
2006,CHARLESTON,SC,23,,,R
2006,CHARLOTTE,FL,13,,,R
2006,CHATHAM,GA,34,,,N
2006,CHAUTAUQUA,NY,9,,,N
2006,CHAVES,NM,4,,,N
2006,CHELAN,WA,12,,,
2006,CHEMUNG,NY,17,,,
2006,CHEROKEE,GA,2,,,R
2006,CHESTER,PA,25,,,
2006,CHESTERFIELD,VA,23,,,
2006,CHRISTIAN,KY,13,,,
2006,CITRUS,FL,5,,,R
2006,CLACKAMAS,OR,51,,,D
2006,CLALLAM,WA,3,,,
2006,CLARK,IN,5,,,
2006,CLARK,NV,41,,,D
2006,CLARK,OH,6,,,D
2006,CLARK,WA,25,,,D
2006,CLARKE,GA,14,,,D
2006,CLAY,FL,22,,,R
2006,CLAY,MO,5,,,
2006,CLAYTON,GA,12,,,D
2006,CLERMONT,OH,3,,,D
2006,CLEVELAND,OK,8,,,R
2006,CLINTON,MI,6,,,
2006,COBB,GA,46,,,R
2006,COCHISE,AZ,2,,,
2006,COCONINO,AZ,5,,,
2006,COLLIER,FL,57,,,R
2006,COLLIN,TX,9,,,R
2006,COLUMBIA,PA,3,,,
2006,COLUMBIANA,OH,12,,,
2006,COMAL,TX,1,,,R
2006,COMANCHE,OK,2,,,
2006,CONTRA COSTA,CA,11,,,D
2006,COOK,IL,137,,,D
2006,COWETA,GA,7,,,
2006,COWLITZ,WA,12,,,D
2006,CRAIGHEAD,AR,2,,,
2006,CRAVEN,NC,3,,,
2006,CUMBERLAND,ME,42,,,D
2006,CUMBERLAND,NC,12,,,D
2006,CUMBERLAND,NJ,13,,,D
2006,CUMBERLAND,PA,1,,,
2006,CUYAHOGA,OH,315,,,D
2006,DAKOTA,MN,4,,,
2006,DALLAS,TX,70,,,R
2006,DANE,WI,9,,,D
2006,DAUPHIN,PA,1,,,
2006,DAVIDSON,NC,13,,,
2006,DAVIESS,KY,7,,,D
2006,DAVIS,UT,8,,,R
2006,DEKALB,GA,18,,,D
2006,DELAWARE,IN,13,,,
2006,DELAWARE,OH,4,,,R
2006,DELAWARE,PA,17,,,R
2006,DENTON,TX,3,,,R
2006,DENVER,CO,18,,,
2006,DESCHUTES,OR,15,,,R
2006,DONA ANA,NM,5,,,
2006,DORCHESTER,SC,11,,,N
2006,DOUGLAS,CO,1,,,R
2006,DOUGLAS,GA,12,,,
2006,DOUGLAS,KS,26,,,D
2006,DOUGLAS,NE,35,,,R
2006,DOUGLAS,OR,1,,,D
2006,DURHAM,NC,23,,,
2006,DUTCHESS,NY,4,,,R
2006,DUVAL,FL,151,,,
2006,EAST BATON ROUGE,LA,6,,,R
2006,ECTOR,TX,39,,,
2006,EL PASO,CO,42,,,R
2006,EL PASO,TX,63,,,D
2006,ELKHART,IN,19,,,
2006,ELLIS,TX,29,,,
2006,ERIE,NY,39,,,D
2006,ERIE,PA,20,,,R
2006,ESCAMBIA,FL,26,,,R
2006,ESSEX,NJ,27,,,D
2006,ETOWAH,AL,16,,,
2006,FAIRFAX,VA,16,,,
2006,FAIRFIELD,OH,26,,,R
2006,FAYETTE,GA,3,,,R
2006,FAYETTE,KY,9,,,N
2006,FAYETTE,PA,2,,,
2006,FLORENCE,SC,18,,,D
2006,FORSYTH,NC,33,,,D
2006,FORT BEND,TX,13,,,R
2006,FRANKLIN,MO,8,,,
2006,FRANKLIN,OH,83,,,D
2006,FRANKLIN,WA,9,,,
2006,FRESNO,CA,1,,,R
2006,FULTON,GA,36,,,D
2006,GALVESTON,TX,24,,,D
2006,GARLAND,AR,7,,,
2006,GASTON,NC,2,,,R
2006,GENESEE,MI,20,,,
2006,GILA,AZ,3,,,
2006,GLOUCESTER,NJ,20,,,D
2006,GRAND TRAVERSE,MI,1,,,
2006,GRANT,WA,25,,,
2006,GRAYS HARBOR,WA,6,,,
2006,GRAYSON,TX,2,,,R
2006,GREENE,MO,15,,,D
2006,GREENE,OH,4,,,R
2006,GREENVILLE,SC,17,,,R
2006,GREGG,TX,16,,,
2006,GUADALUPE,TX,4,,,
2006,GUILFORD,NC,25,,,D
2006,GWINNETT,GA,24,,,R
2006,HALL,GA,5,,,
2006,HAMILTON,IN,3,,,R
2006,HAMILTON,OH,90,,,D
2006,HAMILTON,TN,139,,,R
2006,HARRIS,TX,396,,,N
2006,HAWAII,HI,36,,,D
2006,HAYS,TX,2,,,D
2006,HENDERSON,NC,9,,,
2006,HENDRICKS,IN,12,,,
2006,HENNEPIN,MN,30,,,D
2006,HENRICO,VA,16,,,
2006,HENRY,GA,6,,,R
2006,HERNANDO,FL,15,,,
2006,HIDALGO,TX,46,,,
2006,HILLSBOROUGH,FL,99,,,R
2006,HILLSBOROUGH,NH,46,,,R
2006,HONOLULU,HI,58,,,N
2006,HORRY,SC,8,,,R
2006,HOUSTON,AL,44,,,
2006,HOWARD,MD,5,,,D
2006,HUDSON,NJ,2,,,D
2006,HUMBOLDT,CA,2,,,D
2006,HUNTERDON,NJ,2,,,
2006,IMPERIAL,CA,3,,,D
2006,INDIAN RIVER,FL,1,,,R
2006,INGHAM,MI,12,,,D
2006,IREDELL,NC,30,,,R
2006,JACKSON,MI,18,,,R
2006,JACKSON,MO,36,,,D
2006,JACKSON,OR,20,,,N
2006,JASPER,MO,5,,,R
2006,JEFFERSON,AL,63,,,R
2006,JEFFERSON,AR,5,,,
2006,JEFFERSON,CO,13,,,D
2006,JEFFERSON,KY,57,,,D
2006,JEFFERSON,LA,4,,,
2006,JEFFERSON,MO,19,,,D
2006,JEFFERSON,TX,187,,,N
2006,JOHNSON,IA,8,,,D
2006,JOHNSON,IN,11,,,
2006,JOHNSON,KS,57,,,R
2006,JOHNSON,TX,5,,,
2006,KALAMAZOO,MI,22,,,D
2006,KANAWHA,WV,55,,,
2006,KANE,IL,9,,,R
2006,KAUAI,HI,9,,,N
2006,KENNEBEC,ME,24,,,
2006,KENOSHA,WI,11,,,
2006,KENT,DE,5,,,D
2006,KENT,MI,47,,,R
2006,KENTON,KY,47,,,
2006,KERN,CA,4,,,R
2006,KING,WA,204,,,D
2006,KITSAP,WA,14,,,D
2006,KNOX,TN,15,,,R
2006,KOOTENAI,ID,7,,,R
2006,LACKAWANNA,PA,3,,,D
2006,LAFAYETTE,LA,5,,,
2006,LAFOURCHE,LA,3,,,
2006,LAKE,FL,9,,,R
2006,LAKE,IL,4,,,R
2006,LAKE,IN,40,,,
2006,LAKE,OH,50,,,
2006,LANCASTER,NE,17,,,
2006,LANCASTER,PA,30,,,
2006,LANE,OR,16,,,D
2006,LAPORTE,IN,10,,,
2006,LARIMER,CO,7,,,R
2006,LEA,NM,2,,,R
2006,LEBANON,PA,6,,,
2006,LEE,AL,4,,,
2006,LEE,FL,96,,,R
2006,LEON,FL,27,,,N
2006,LEWIS,WA,11,,,
2006,LEXINGTON,SC,6,,,R
2006,LICKING,OH,8,,,R
2006,LIMESTONE,AL,2,,,D
2006,LINN,IA,22,,,
2006,LINN,OR,18,,,R
2006,LIVINGSTON,MI,31,,,
2006,LORAIN,OH,29,,,D
2006,LOS ANGELES,CA,173,,,D
2006,LOUDOUN,VA,14,,,
2006,LOWNDES,GA,19,,,
2006,LUBBOCK,TX,8,,,R
2006,LUCAS,OH,140,,,D
2006,LUZERNE,PA,19,,,
2006,LYCOMING,PA,20,,,
2006,MACOMB,MI,120,,,D
2006,MACON,IL,2,,,
2006,MADERA,CA,1,,,R
2006,MADISON,AL,28,,,
2006,MADISON,IL,6,,,
2006,MADISON,IN,6,,,
2006,MAHONING,OH,50,,,D
2006,MANATEE,FL,68,,,
2006,MARICOPA,AZ,127,,,R
2006,MARION,FL,8,,,N
2006,MARION,OR,23,,,R
2006,MARTIN,FL,32,,,R
2006,MASON,WA,2,,,
2006,MAUI,HI,3,,,D
2006,MC LEAN,IL,1,,,
2006,MCHENRY,IL,6,,,R
2006,MCKINLEY,NM,2,,,D
2006,MCLENNAN,TX,8,,,
2006,MECKLENBURG,NC,58,,,D
2006,MEDINA,OH,40,,,
2006,MERCER,NJ,8,,,
2006,MERCER,PA,9,,,
2006,MERRIMACK,NH,10,,,
2006,MESA,CO,1,,,R
2006,MIAMI,OH,9,,,R
2006,MIAMI-DADE,FL,101,,,D
2006,MIDDLESEX,NJ,41,,,D
2006,MIDLAND,TX,7,,,R
2006,MILWAUKEE,WI,15,,,R
2006,MOBILE,AL,71,,,R
2006,MOHAVE,AZ,2,,,
2006,MONMOUTH,NJ,18,,,D
2006,MONONGALIA,WV,7,,,
2006,MONROE,IN,3,,,
2006,MONROE,MI,2,,,
2006,MONROE,NY,61,,,R
2006,MONTGOMERY,AL,41,,,
2006,MONTGOMERY,MD,2,,,D
2006,MONTGOMERY,OH,56,,,D
2006,MONTGOMERY,PA,37,,,
2006,MONTGOMERY,TN,1,,,
2006,MONTGOMERY,TX,9,,,R
2006,MORGAN,AL,22,,,R
2006,MORRIS,NJ,21,,,R
2006,MULTNOMAH,OR,155,,,D
2006,MUSKEGON,MI,12,,,D
2006,NASSAU,NY,95,,,D
2006,NAVAJO,AZ,1,,,
2006,NEW CASTLE,DE,124,,,D
2006,NEW HANOVER,NC,7,,,R
2006,NIAGARA,NY,13,,,
2006,NORFOLK,MA,27,,,D
2006,NORTHAMPTON,PA,14,,,D
2006,NORTHUMBERLAND,PA,1,,,
2006,NUECES,TX,69,,,R
2006,OAKLAND,MI,107,,,R
2006,OCEAN,NJ,6,,,R
2006,OKALOOSA,FL,9,,,
2006,OKLAHOMA,OK,23,,,
2006,OLMSTED,MN,3,,,
2006,ONEIDA,NY,18,,,
2006,ONONDAGA,NY,33,,,N
2006,ONSLOW,NC,2,,,
2006,ORANGE,CA,103,,,R
2006,ORANGE,FL,135,,,D
2006,ORANGE,NC,3,,,D
2006,ORANGE,NY,7,,,R
2006,OSWEGO,NY,3,,,
2006,OTTAWA,MI,28,,,R
2006,OUTAGAMIE,WI,6,,,
2006,PALM BEACH,FL,96,,,D
2006,PARKER,TX,1,,,
2006,PASCO,FL,29,,,D
2006,PASSAIC,NJ,36,,,D
2006,PENOBSCOT,ME,34,,,
2006,PICKENS,SC,10,,,N
2006,PIERCE,WA,95,,,R
2006,PIMA,AZ,17,,,D
2006,PINAL,AZ,9,,,
2006,PINELLAS,FL,125,,,R
2006,PITT,NC,4,,,D
2006,PLACER,CA,1,,,N
2006,PLYMOUTH,MA,25,,,D
2006,POLK,FL,97,,,R
2006,POLK,IA,40,,,D
2006,PORTAGE,OH,33,,,D
2006,PORTER,IN,13,,,D
2006,PRINCE GEORGE'S,MD,5,,,D
2006,PRINCE GEORGES,MD,3,,,
2006,PRINCE WILLIAM,VA,24,,,R
2006,PUEBLO,CO,12,,,D
2006,PULASKI,AR,7,,,D
2006,PUTNAM,NY,1,,,R
2006,RACINE,WI,12,,,
2006,RAMSEY,MN,33,,,
2006,RANDALL,TX,2,,,R
2006,RENSSELAER,NY,29,,,R
2006,RICHLAND,OH,19,,,
2006,RICHLAND,SC,8,,,D
2006,RIVERSIDE,CA,28,,,R
2006,ROCK,WI,1,,,
2006,ROCK ISLAND,IL,8,,,D
2006,ROCKINGHAM,NH,39,,,
2006,ROCKLAND,NY,5,,,D
2006,ROWAN,NC,5,,,R
2006,RUTHERFORD,TN,9,,,
2006,SACRAMENTO,CA,1,,,D
2006,SAGINAW,MI,11,,,D
2006,SALEM,NJ,10,,,D
2006,SALINE,AR,1,,,R
2006,SALT LAKE,UT,16,,,N
2006,SAN BERNARDINO,CA,33,,,R
2006,SAN DIEGO,CA,52,,,R
2006,SAN FRANCISCO,CA,2,,,D
2006,SAN JOAQUIN,CA,17,,,R
2006,SAN JUAN,NM,20,,,D
2006,SAN LUIS OBISPO,CA,2,,,D
2006,SAN MATEO,CA,19,,,D
2006,SANDOVAL,NM,6,,,N
2006,SANGAMON,IL,17,,,R
2006,SANTA BARBARA,CA,2,,,D
2006,SANTA CLARA,CA,73,,,N
2006,SANTA CRUZ,CA,2,,,D
2006,SANTA FE,NM,19,,,D
2006,SANTA ROSA,FL,17,,,
2006,SARASOTA,FL,42,,,R
2006,SARATOGA,NY,14,,,
2006,SARPY,NE,2,,,
2006,SCHENECTADY,NY,35,,,
2006,SCHUYLKILL,PA,10,,,
2006,SCOTT,IA,8,,,R
2006,SCOTT,MN,3,,,
2006,SEDGWICK,KS,93,,,R
2006,SEMINOLE,FL,10,,,R
2006,SHAWNEE,KS,18,,,R
2006,SHELBY,AL,8,,,
2006,SHELBY,TN,144,,,N
2006,SHERBURNE,MN,12,,,
2006,SKAGIT,WA,41,,,D
2006,SMITH,TX,10,,,
2006,SNOHOMISH,WA,75,,,D
2006,SOMERSET,NJ,18,,,R
2006,SONOMA,CA,3,,,N
2006,SPARTANBURG,SC,27,,,R
2006,SPOKANE,WA,59,,,D
2006,SPOTSYLVANIA,VA,13,,,
2006,ST. CHARLES,MO,2,,,R
2006,ST. CLAIR,MI,9,,,R
2006,ST. JOHNS,FL,9,,,R
2006,ST. JOSEPH,IN,5,,,
2006,ST. LOUIS,MN,8,,,
2006,ST. LOUIS,MO,17,,,D
2006,ST. LOUIS CITY,MO,6,,,
2006,ST. LUCIE,FL,9,,,D
2006,STANISLAUS,CA,2,,,R
2006,STARK,OH,61,,,D
2006,STARR,TX,2,,,D
2006,STEARNS,MN,12,,,
2006,STRAFFORD,NH,4,,,
2006,SUFFOLK,NY,191,,,N
2006,SULLIVAN,TN,43,,,
2006,SUMMIT,OH,98,,,D
2006,SUMNER,TN,5,,,
2006,SUMTER,FL,3,,,
2006,SUMTER,SC,29,,,R
2006,SUSSEX,DE,1,,,R
2006,TARRANT,TX,38,,,R
2006,TAYLOR,TX,8,,,
2006,TAZEWELL,IL,7,,,R
2006,TERREBONNE,LA,2,,,
2006,THURSTON,WA,4,,,D
2006,TIPPECANOE,IN,2,,,R
2006,TOM GREEN,TX,15,,,
2006,TRAVIS,TX,18,,,D
2006,TRUMBULL,OH,32,,,D
2006,TULSA,OK,80,,,
2006,TUSCALOOSA,AL,9,,,
2006,ULSTER,NY,3,,,D
2006,UNION,NC,3,,,
2006,UNION,NJ,17,,,D
2006,UTAH,UT,10,,,R
2006,VALENCIA,NM,1,,,D
2006,VANDERBURGH,IN,9,,,R
2006,VENTURA,CA,16,,,N
2006,VIGO,IN,1,,,
2006,VOLUSIA,FL,11,,,R
